pc01_state_id,pc01_district_id,pc01_subdistrict_id,pc01_vd_area,pc01_vd_t_hh,pc01_vd_t_p,pc01_vd_t_m,pc01_vd_t_f,pc01_vd_sc_p,pc01_vd_sc_m,pc01_vd_sc_f,pc01_vd_st_p,pc01_vd_st_m,pc01_vd_st_f,pc01_vd_edu_fac,pc01_vd_p_sch,pc01_vd_m_sch,pc01_vd_s_sch,pc01_vd_s_s_sch,pc01_vd_college,pc01_vd_ind_sch,pc01_vd_tr_sch,pc01_vd_adlt_lt_ct,pc01_vd_oth_sch,pc01_vd_medi_fac,pc01_vd_hosp,pc01_vd_all_hosp,pc01_vd_ayu_hosp,pc01_vd_un_hosp,pc01_vd_hom_hosp,pc01_vd_disp_cntr,pc01_vd_all_disp,pc01_vd_ayu_disp,pc01_vd_un_disp,pc01_vd_hom_disp,pc01_vd_mcw_cntr,pc01_vd_m_home,pc01_vd_cwc,pc01_vd_h_cntr,pc01_vd_ph_cntr,pc01_vd_phs_cnt,pc01_vd_fwc_cntr,pc01_vd_tb_cln,pc01_vd_n_home,pc01_vd_rmp,pc01_vd_smp,pc01_vd_chw,pc01_vd_oth_cntr,pc01_vd_tap,pc01_vd_well,pc01_vd_tank,pc01_vd_tubewell,pc01_vd_handpump,pc01_vd_river,pc01_vd_canal,pc01_vd_lake,pc01_vd_spring,pc01_vd_other,pc01_vd_p_t_fac,pc01_vd_post_off,pc01_vd_tele_off,pc01_vd_post_tele,pc01_vd_phone,pc01_vd_comm_fac,pc01_vd_bs_fac,pc01_vd_rs_fac,pc01_vd_nw_fac,pc01_vd_bank_fac,pc01_vd_comm_bank,pc01_vd_coop_bank,pc01_vd_crsoc_fac,pc01_vd_ac_soc,pc01_vd_nac_soc,pc01_vd_other_soc,pc01_vd_rc_fac,pc01_vd_c_v_hall,pc01_vd_sp_cl_fac,pc01_vd_st_au_fac,pc01_vd_app_pr,pc01_vd_app_mr,pc01_vd_app_fp,pc01_vd_app_navriv,pc01_vd_app_navcan,pc01_vd_app_nw,pc01_vd_dist_town,pc01_vd_power_supl,pc01_vd_power_dom,pc01_vd_power_agr,pc01_vd_power_oth,pc01_vd_power_all,pc01_vd_pap_mag,pc01_vd_tot_inc,pc01_vd_tot_exp,pc01_vd_land_fores,pc01_vd_canal_govt,pc01_vd_canal_pvt,pc01_vd_well_wo_el,pc01_vd_tw_wo_el,pc01_vd_tw_w_el,pc01_vd_tank_irr,pc01_vd_river_irr,pc01_vd_lake_irr,pc01_vd_w_fall,pc01_vd_oth_irr,pc01_vd_tot_irr,pc01_vd_un_irr,pc01_vd_cult_waste,pc01_vd_area_na_cu
01,01,0001,29784.0,48862,380302,198149,182153,26,26,0,33108,17184,15924,1.0,329,97,28,5,1,0,3,19,14,1.0,0,0,0,0,0,4090,4,0,9,0,9,0,29,1,14,9,32,0,0,17,0,12,4,180,203,244,236,223,200,190,242,163,231,1.0,32,1,1,32,1.0,1.0,,,1.0,17,7,1.0,3.0,0,1,0.0,0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2,0.0,0.0,9.720000149,1631.7300005380002,10662.649968113801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.62999969240002,12434.0199475442,7369.5400192433,4756.2000115353,5030.120024982
01,01,0002,28345.500000000007,28816,201825,104250,97575,8,8,0,10988,5610,5378,1.0,311,86,25,4,0,0,1,28,11,1.0,2,2,0,0,0,8040,8,0,4,0,3,0,35,0,16,1,23,0,0,8,7,0,1,259,323,387,380,350,361,292,392,315,387,1.0,30,0,0,1,1.0,1.0,,,1.0,11,3,1.0,4.0,1,0,0.0,0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2,0.0,0.0,277.21000303380004,239.170001028,7961.8400071401,0.0,665.7400040650001,0.0,0.0,0.0,0.0,0.0,0.0,8866.7300155931,13119.170033000897,3824.990017534,2215.120003754
01,01,0003,6988.500000000001,6192,42771,23797,18974,27,27,0,6917,3637,3280,1.0,73,16,9,1,0,0,0,2,1,1.0,0,0,0,0,0,3040,3,0,4,0,0,0,4,0,1,1,6,0,0,0,0,0,0,43,80,82,81,82,81,70,82,51,77,1.0,4,0,0,1,1.0,1.0,,,1.0,5,1,0.0,0.0,0,0,1.0,1,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2,0.0,0.0,55.85000003000001,105.220000274,251.720001692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519.229998973,876.1700009389999,1496.0900006754002,1736.6000052680001,2796.5799844549997
01,02,0001,4466.2,3843,30144,17617,12527,103,94,9,26239,13796,12443,1.0,55,14,7,0,0,0,0,0,0,1.0,1,1,0,0,0,3000,3,0,0,0,0,0,3,0,1,4,1,0,0,0,0,0,0,29,56,56,56,56,44,50,56,31,56,1.0,7,0,0,5,1.0,1.0,,,1.0,1,0,0.0,0.0,0,0,0.0,0,,,1.0,1.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,0.0,0.0,0.0,2,0.0,0.0,27.099999905,30.300000309,566.60000325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,596.9000053489999,619.700001948,2279.9000129300002,942.599994641
01,02,0002,10280.4,16102,109576,57413,52163,15,15,0,26339,13680,12659,1.0,114,26,6,0,0,0,0,0,0,1.0,0,0,0,0,0,170,0,1,7,0,0,0,1,0,2,2,8,0,0,10,0,0,0,44,80,82,80,74,79,51,82,48,81,1.0,16,0,0,8,1.0,1.0,,,1.0,3,0,0.0,0.0,0,0,0.0,0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2,0.0,0.0,0.0,1532.19998169,2615.400033595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4147.600015284999,2470.4999877469995,1123.700014863,2511.10000638
01,02,0003,16916.9,17041,130294,67170,63124,11,11,0,2231,1128,1103,1.0,103,30,10,0,0,0,0,1,17,1.0,0,0,0,0,0,50,0,0,5,0,0,0,0,0,1,0,1,0,0,9,0,0,0,78,106,110,104,106,74,98,109,99,108,1.0,4,0,0,22,1.0,1.0,,1.0,1.0,6,0,0.0,0.0,0,0,0.0,0,,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2,0.0,0.0,0.0,8935.800066029,13.80000019,208.40000534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9158.000071559,2279.000012685,2639.299974887,2573.8999640829998
01,02,0004,26519.100000000002,27627,207088,107589,99499,44,44,0,1841,942,899,1.0,249,102,21,4,0,0,0,0,1,1.0,0,0,0,0,0,7130,7,1,3,0,0,0,8,0,9,1,30,0,3,11,3,0,1,150,228,269,242,233,260,171,270,246,270,1.0,39,0,0,133,1.0,1.0,,,1.0,24,0,0.0,0.0,0,0,0.0,0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2,0.0,0.0,275.4999972617,150.20000077,6889.500012523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3455.200011877,10494.90002517,9445.400002536,1654.3999952327,4623.8000156749
01,02,0005,19375.1,22776,177524,91272,86252,20,20,0,65,32,33,1.0,192,53,13,0,0,0,1,6,1,1.0,1,1,0,0,0,4110,4,0,11,0,0,0,9,0,3,1,22,0,0,5,0,0,0,108,181,188,185,182,167,113,190,169,186,1.0,9,0,0,35,1.0,1.0,,,1.0,5,0,1.0,0.0,1,3,0.0,0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2,0.0,0.0,0.0,3041.999953101,5010.40002156,852.300016875,3.0,0.0,0.0,0.0,0.0,0.0,0.0,8904.699989625999,6261.600001471,881.400012754,3248.3999757199003
01,02,0006,18256.100000000002,17458,126183,66516,59667,35,34,1,5971,3218,2753,1.0,192,70,18,1,0,0,0,3,2,1.0,0,0,0,0,0,4180,4,1,8,0,0,0,4,0,7,5,17,0,0,5,0,1,0,99,161,180,174,166,180,122,184,118,183,1.0,23,0,0,41,1.0,1.0,,,1.0,7,2,0.0,0.0,0,0,0.0,0,,,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,2,0.0,0.0,0.0,486.99999909,3500.1999830737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3987.1999869537003,10480.599932556002,1122.2000109997998,2666.100009381
01,02,0007,25073.699999999997,16106,109325,58685,50640,66,58,8,18665,10038,8627,1.0,190,48,16,4,0,1,1,8,3,1.0,1,1,0,0,0,7040,7,0,4,0,0,0,9,0,3,0,22,0,0,0,0,0,0,96,185,186,186,186,182,120,186,114,186,1.0,13,0,0,2,1.0,1.0,,,1.0,5,2,0.0,0.0,0,0,0.0,0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2,0.0,0.0,735.7000053328001,0.0,2690.0999929649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2690.0999929649,4184.7999998656,8907.299963554,8469.599988582999
01,02,0008,10694.700000000003,11955,83324,42920,40404,6,6,0,1733,910,823,1.0,113,35,5,1,0,3,0,3,0,1.0,1,1,0,0,0,3060,3,0,6,0,1,0,4,0,3,0,13,0,0,0,0,0,0,102,198,200,198,196,200,117,199,160,193,1.0,5,0,1,61,1.0,1.0,,,1.0,4,0,0.0,0.0,0,0,0.0,0,,,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2,0.0,0.0,44.900000094,1235.3999980169,3479.7000120690004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4715.1000100859,2422.9999920712,1409.400010157,2102.2999948949996
01,03,0001,9043.5,14149,94874,49667,45207,14,14,0,36303,18982,17321,1.0,81,33,8,1,0,0,0,4,1,1.0,1,1,0,0,0,2160,2,1,6,0,4,0,11,0,5,1,4,0,0,0,0,2,0,43,84,84,84,83,51,65,84,54,84,1.0,10,2,1,1,1.0,1.0,,,1.0,6,0,0.0,0.0,0,0,0.0,0,,,1.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,1.0,2,0.0,0.0,24.100000381,1126.399988802,2306.7999884895003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3433.199993197,1876.399979749,1226.000004343,2483.7900132419
01,03,0002,15138.2,15183,103304,53832,49472,12,12,0,5648,2744,2904,1.0,102,34,14,1,0,0,0,0,5,1.0,0,0,0,0,0,3240,3,2,4,0,4,0,14,0,7,0,8,0,0,8,0,0,0,88,162,160,154,144,155,128,163,152,164,1.0,18,0,2,18,1.0,1.0,,1.0,1.0,8,1,0.0,0.0,0,0,0.0,0,,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2,0.0,0.0,0.0,4326.300021843,2396.7000032239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6723.0000424749005,1705.6000094506999,808.5000065367001,5658.300078130001
01,03,0003,10235.000000000002,8294,58103,30435,27668,0,0,0,2221,1168,1053,1.0,45,22,7,1,0,0,0,0,0,1.0,0,0,0,0,0,5010,5,0,1,0,0,0,2,0,2,0,10,0,0,13,0,0,0,51,86,88,77,78,80,82,81,82,88,1.0,5,0,1,98,1.0,1.0,,1.0,1.0,4,0,0.0,0.0,0,0,0.0,0,,,1.0,1.0,0.0,1.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,1.0,2,0.0,0.0,215.3000031,0.0,2691.999972023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2691.999972023,2778.6000564389,2535.199989816,2013.899985524
01,04,0001,21208.300000000003,24807,188912,96796,92116,10,10,0,1934,1022,912,1.0,185,65,16,1,0,0,0,19,8,1.0,0,0,0,0,0,3240,3,2,4,0,0,0,12,0,6,12,17,0,0,12,0,0,1,220,349,351,350,347,306,233,352,294,341,1.0,29,1,0,45,1.0,1.0,,,1.0,5,1,1.0,0.0,0,11,0.0,0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2,0.0,0.0,186.630001042,1123.5199946859998,9657.299993639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10780.909996119,4008.5400030592004,3051.2899989872,3130.5700164908003
01,04,0002,23294.1,25955,182247,94517,87730,4,4,0,6084,3012,3072,1.0,170,65,21,4,0,6,0,2,2,1.0,0,0,0,0,0,1266,1,2,6,6,2,0,6,0,10,9,15,0,0,14,2,0,0,177,321,329,323,319,317,177,331,283,327,1.0,19,0,0,126,1.0,1.0,,,1.0,5,0,1.0,2.0,2,2,0.0,0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2,0.0,0.0,196.6999969,1662.6999771080002,9052.309988506002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.80000305,10787.759969424002,4592.0100004951,3241.4600117069003,4101.679959062801
01,04,0003,24934.199999999997,26101,187562,96660,90902,69,69,0,6341,3274,3067,1.0,164,80,20,1,0,0,0,4,8,1.0,5,5,0,0,0,12182,12,1,8,2,5,0,12,0,14,0,23,0,0,13,8,0,2,147,252,255,252,220,246,213,255,213,252,1.0,30,0,0,617,1.0,1.0,,,1.0,9,2,1.0,2.0,1,0,0.0,0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2,0.0,0.0,294.299990611,1351.2999901348999,5928.2000298586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7279.500033115501,11001.400007710497,2176.1000033,3816.6999981827003
01,05,0001,9222.6,6192,45570,23234,22336,0,0,0,96,53,43,1.0,31,17,4,1,0,0,0,0,0,1.0,0,0,0,0,0,4100,4,1,0,0,0,0,3,0,2,1,8,0,0,3,0,2,0,26,48,50,42,46,50,50,50,45,50,1.0,6,0,0,71,1.0,1.0,,1.0,1.0,1,2,0.0,0.0,0,0,0.0,0,,,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2,0.0,0.0,253.34000211,817.04999827,653.119994961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1470.169993231,4105.50001722,1050.399994439,1688.8499854929998
01,05,0002,15392.0,15473,105176,53436,51740,26,26,0,5368,2811,2557,1.0,122,42,11,1,0,1,0,2,8,1.0,0,0,0,0,0,5130,5,1,3,0,12,1,8,2,2,3,8,0,0,3,5,1,0,83,158,159,156,140,157,125,160,131,139,1.0,17,0,0,20,1.0,1.0,,,1.0,1,1,0.0,0.0,0,0,0.0,0,,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,1.0,2,0.0,0.0,104.00000334,0.0,4887.319965458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4887.299965477,4685.0200110924,2525.7600174494,3188.7500019269
01,05,0003,35118.2,32795,234268,120410,113858,9,9,0,5070,2637,2433,1.0,223,83,25,3,0,0,0,10,1,1.0,0,0,0,0,0,8180,8,1,8,0,5,0,27,0,10,15,14,0,0,11,1,5,1,232,392,401,385,341,391,304,416,378,384,1.0,37,3,3,143,1.0,1.0,,1.0,1.0,11,7,1.0,2.0,0,1,0.0,0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2,0.0,0.0,2.829999924,2093.399967322,12788.170018296001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14881.479989208001,9208.310026093599,3967.2700057228003,6128.670035405799
01,05,0004,30507.4,27867,198223,101645,96578,0,0,0,10937,5753,5184,1.0,235,68,18,3,0,0,0,14,6,1.0,2,2,0,0,0,6350,6,3,5,0,1,0,12,0,4,4,13,0,0,7,5,0,10,244,434,444,444,433,426,239,446,421,407,1.0,32,0,1,247,1.0,1.0,,,1.0,11,2,1.0,4.0,0,1,0.0,0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,1.0,2,0.0,0.0,295.42000070099994,225.0100022,12351.390011324002,0.0,0.0,0.0,53.0,272.00000572,0.0,0.0,0.0,12576.460014423,6462.290005265599,4396.7199997022,6075.2000083354
01,06,0001,10378.1,13025,86330,44980,41350,13,13,0,17615,9453,8162,1.0,90,24,7,2,0,1,1,3,1,1.0,0,0,0,0,0,1120,1,1,2,0,1,0,8,0,5,0,10,0,0,3,0,1,0,81,130,128,131,129,121,108,132,124,125,1.0,14,0,1,3,1.0,1.0,,,1.0,5,1,1.0,1.0,0,4,0.0,0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2,0.0,0.0,114.2000014189,967.79999914,3440.8999992829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4408.6999984229,2409.4000221008,1672.0999970855,1773.70001167
01,06,0002,10636.099999999999,8493,70588,35502,35086,0,0,0,2296,1268,1028,1.0,64,19,5,1,0,0,0,0,2,1.0,0,0,0,0,0,1020,1,0,2,0,0,0,12,1,4,1,2,0,0,4,0,0,0,37,73,74,68,57,71,66,74,68,74,1.0,9,1,1,48,1.0,1.0,,,1.0,5,1,1.0,0.0,0,1,0.0,0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2,0.0,0.0,0.0,1865.600019005,2613.3999792819995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4478.999998287,2641.100010613,1693.4000312017997,1822.599993929
01,06,0003,31481.9,44172,289751,152137,137614,30,30,0,43279,23031,20248,1.0,252,94,24,4,0,0,0,15,2,1.0,2,2,0,0,0,10190,10,1,9,0,3,0,17,1,7,1,24,0,0,32,1,0,0,158,281,292,284,246,248,249,292,245,287,1.0,42,0,0,15,1.0,1.0,,,1.0,17,3,1.0,9.0,0,6,0.0,0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2,0.0,0.0,78.80000072389998,2938.7999969840002,9813.900008805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12752.700004215,8770.1999734074,3081.8000163218003,6798.3000389149
01,06,0004,45480.5,53577,418973,214719,204254,11,11,0,20049,10584,9465,1.0,396,135,36,3,0,0,0,3,6,1.0,3,3,0,0,0,9670,9,6,7,0,3,0,29,2,14,2,43,0,0,28,6,7,1,341,548,554,534,457,444,486,561,494,560,1.0,55,1,1,43,1.0,1.0,,,1.0,18,4,1.0,2.0,1,3,0.0,0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2,0.0,0.0,170.699999571,2517.9999798590006,16889.890054457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19407.890034316,10800.710062382599,4233.9499772377,10867.2999815879
01,06,0005,13619.4,17734,138429,71282,67147,2,2,0,17522,9066,8456,1.0,127,48,8,1,0,0,0,2,0,1.0,0,0,0,0,0,1180,1,1,8,0,3,0,7,0,4,4,11,0,0,6,0,41,2,80,146,149,149,133,126,123,150,129,145,1.0,19,0,2,10,1.0,1.0,,,1.0,3,0,1.0,0.0,2,1,0.0,0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2,0.0,0.0,200.500000841,0.0,6434.899996007998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6434.899996007998,3137.0000099259,1378.1000121059,2468.9999956689
01,07,0001,38475.799999999996,17567,88593,46534,42059,188,171,17,77608,39651,37957,1.0,242,74,27,2,0,1,0,30,5,1.0,0,0,0,0,0,7000,7,0,0,0,1,0,11,0,9,31,27,0,0,0,0,8,16,130,224,224,224,202,190,138,222,149,196,1.0,49,0,0,17,1.0,1.0,,,1.0,9,6,1.0,51.0,20,39,0.0,0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2,0.0,0.0,0.0,179.699997931,8411.099990338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8590.799988269,1168.8000016274,5578.0000215039,23138.20016331
01,08,0001,14610.900000000001,12814,96481,51854,44627,89,86,3,84914,43740,41174,1.0,213,66,32,3,0,0,0,63,17,1.0,1,1,0,0,0,58100,58,1,0,0,0,0,18,4,5,11,18,1,0,1,0,1,7,107,204,202,204,203,150,140,195,113,200,1.0,42,2,0,427,1.0,1.0,,,1.0,6,3,1.0,5.0,1,0,0.0,0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2,0.0,0.0,0.0,0.0,6282.4999755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6282.50997384,366.150002786,3526.510015013,4386.479976502
01,08,0002,4311.1,2267,12169,6266,5903,0,0,0,11990,6137,5853,1.0,59,12,2,0,0,0,0,26,2,1.0,0,0,0,0,0,1000,1,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,15,25,50,50,50,50,50,50,50,50,50,1.0,3,0,0,2,1.0,1.0,,,1.0,1,1,0.0,0.0,0,0,0.0,0,,,1.0,1.0,1.0,0.0,0.0,0.0,200.0,1.0,1.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2049.7399902700004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2049.7399902700004,2261.13999185,0.0,0.0
01,09,0001,56863.409805710005,14827,91692,48150,43542,5,4,1,8343,4466,3877,1.0,145,50,19,0,0,0,0,0,2,1.0,1,0,0,1,0,29230,29,2,3,0,0,0,67,2,1,0,1,0,0,1,0,0,0,32,64,64,64,64,64,59,64,32,63,1.0,18,1,1,0,1.0,1.0,,,1.0,5,0,0.0,0.0,0,0,0.0,0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,1.0,2,0.0,0.0,31594.299951860994,595.910010676,340.5600039688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6200000048,938.0900141696001,6126.240032080001,6034.779986639999,12169.99988236
01,09,0002,56027.899953399996,12399,78215,41422,36793,8534,4414,4120,14835,7858,6977,1.0,124,33,8,0,0,0,0,0,0,1.0,3,0,3,0,0,16611,16,6,1,1,0,0,8,3,1,0,2,0,0,1,0,1,0,72,121,121,124,123,115,118,126,72,120,1.0,13,1,1,11,1.0,1.0,,,1.0,1,3,1.0,0.0,2,0,0.0,0,,,1.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2,4305225.0,6582291.0,32561.070116615898,8.899999619,339.2500034318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.8200050519,567.9700095426001,6234.939936886,3345.53003585,12980.8800393484
01,09,0003,101863.73032219999,22477,145592,76000,69592,17518,8864,8654,7315,3900,3415,1.0,278,124,31,3,1,2,0,14,16,1.0,3,0,0,3,0,52520,51,15,2,0,21,1,27,4,8,5,4,0,0,8,0,0,1,128,251,253,253,253,245,244,251,138,242,1.0,28,3,2,17,1.0,1.0,0.0,0.0,1.0,6,1,1.0,1.0,0,0,0.0,0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,1.0,2,2000000.0,1550000.0,55392.868938626,376.939996017,945.3800049065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302.22000613980003,1624.5400017179,16731.619956424,14851.530103885,13263.1698641658
01,09,0004,167985.83032419,30510,189825,98735,91090,14786,7638,7148,28329,15013,13316,1.0,344,95,26,1,0,0,0,5,0,1.0,2,0,1,1,0,56000,55,10,0,0,8,0,117,5,7,0,6,0,0,0,1,1,0,187,350,354,357,358,350,356,357,217,351,1.0,34,2,2,52,1.0,1.0,3.0,,1.0,12,1,1.0,2.0,1,8,1.0,1,,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,,,,1.0,2,0.0,0.0,98179.3900463444,335.28000143800006,2991.7399924877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3327.0199929757,16198.830034296001,14335.730077727401,35944.860249394
01,09,0005,7804.2199726,4525,29017,14713,14304,4120,2122,1998,3553,1821,1732,1.0,69,22,5,0,0,0,0,6,0,1.0,0,0,0,0,0,6300,6,3,0,0,0,0,20,1,0,0,1,1,0,5,3,2,0,68,133,134,134,134,133,129,133,86,123,1.0,7,2,0,1,1.0,1.0,,,0.0,0,0,0.0,0.0,0,0,0.0,0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,1.0,2,0.0,0.0,82.1300013324,14.959999591800003,95.89999922979999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.750000508300005,143.60999941990002,2679.289992807,1630.1000079008002,3269.0900153959997
01,09,0006,10507.74996921,8563,58245,30067,28178,5639,2926,2713,13655,7076,6579,1.0,97,27,9,1,0,0,0,13,0,1.0,0,0,0,0,0,10300,10,3,0,0,3,4,59,0,1,0,0,1,0,5,0,0,0,65,129,130,130,130,130,130,128,67,123,1.0,7,0,0,0,1.0,1.0,,,1.0,1,1,0.0,0.0,0,0,0.0,0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,1.0,2,0.0,0.0,308.8100032928,4.8599998054,47.3000002542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.16000005960001,3720.9199898990005,138.1799984864,6287.679982340001
01,09,0007,10581.890021329002,8205,51648,26819,24829,11056,5573,5483,3226,1638,1588,1.0,155,54,10,0,0,2,0,18,8,1.0,0,0,0,0,0,20502,20,5,0,2,5,0,57,6,4,1,0,0,0,5,0,16,1,126,208,236,236,236,236,230,236,119,189,1.0,12,3,1,116,1.0,1.0,0.0,,1.0,6,0,1.0,6.0,1,1,1.0,0,9.0,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,1.0,2,0.0,0.0,109.329999802,314.6700003798,282.6399986187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.52000075809997,923.8300026275999,4284.859982788,1024.7600069082,4239.110000679199
01,10,0001,105161.69972967,23553,148061,78480,69581,4998,2599,2399,47725,25452,22273,1.0,246,67,24,3,0,2,0,36,1,1.0,4,2,2,0,0,12300,11,13,0,0,1,1,8,2,5,17,1,1,0,5,0,1,7,105,154,152,156,156,143,152,156,82,149,1.0,35,0,0,3,1.0,1.0,0.0,0.0,1.0,4,3,0.0,0.0,0,0,0.0,0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2,0.0,0.0,54688.299869638,17.0,977.699999831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,994.699999831,13506.600002189998,6594.899982301999,29408.799965338
01,10,0002,79893.000224705,16982,100125,52501,47624,21674,11231,10443,16795,8817,7978,1.0,195,48,15,1,0,4,1,1,2,1.0,0,0,0,0,0,4400,3,14,0,0,11,2,51,4,3,13,4,0,1,8,0,1,0,181,337,328,336,345,339,289,346,214,338,1.0,31,5,2,114,1.0,1.0,,,1.0,3,1,1.0,1.0,1,0,0.0,0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2,0.0,0.0,37145.4000399319,277.60000013499996,569.10000362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,846.700003755,10645.299971206001,11306.8001932217,19948.800023881
